<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20010104,141700,64.80,64.81,64.79,64.81,4
AUDJPY,20010104,141800,64.81,64.84,64.81,64.84,4
AUDJPY,20010104,141900,64.83,64.84,64.83,64.84,4
AUDJPY,20010104,142000,64.83,64.83,64.79,64.79,4
AUDJPY,20010104,142100,64.80,64.81,64.80,64.81,4
AUDJPY,20010104,142200,64.80,64.80,64.80,64.80,4
AUDJPY,20010104,142300,64.79,64.80,64.79,64.80,4
AUDJPY,20010104,142400,64.80,64.80,64.78,64.78,4
AUDJPY,20010104,142500,64.78,64.80,64.78,64.80,4
AUDJPY,20010104,142600,64.81,64.82,64.81,64.82,4
AUDJPY,20010104,142700,64.81,64.81,64.79,64.79,4
AUDJPY,20010104,142800,64.79,64.79,64.78,64.78,4
AUDJPY,20010104,142900,64.78,64.78,64.77,64.77,4
AUDJPY,20010104,143000,64.77,64.78,64.77,64.77,4
AUDJPY,20010104,143100,64.77,64.78,64.77,64.78,4
AUDJPY,20010104,143200,64.78,64.78,64.77,64.77,4
AUDJPY,20010104,143300,64.76,64.76,64.74,64.74,4
AUDJPY,20010104,143400,64.73,64.74,64.73,64.74,4
AUDJPY,20010104,143500,64.75,64.75,64.75,64.75,4
AUDJPY,20010104,143600,64.76,64.76,64.74,64.74,4
AUDJPY,20010104,143700,64.73,64.73,64.73,64.73,4
AUDJPY,20010104,143800,64.74,64.75,64.74,64.75,4
AUDJPY,20010104,143900,64.75,64.75,64.75,64.75,4
AUDJPY,20010104,144000,64.76,64.76,64.76,64.76,4
AUDJPY,20010104,144100,64.76,64.76,64.76,64.76,4
AUDJPY,20010104,144200,64.76,64.77,64.76,64.77,4
AUDJPY,20010104,144300,64.76,64.78,64.76,64.78,4
AUDJPY,20010104,144400,64.78,64.78,64.77,64.77,4
AUDJPY,20010104,144500,64.77,64.77,64.77,64.77,4
AUDJPY,20010104,144600,64.77,64.77,64.77,64.77,4
AUDJPY,20010104,144700,64.78,64.78,64.78,64.78,4
AUDJPY,20010104,144800,64.76,64.76,64.76,64.76,4
AUDJPY,20010104,144900,64.75,64.75,64.73,64.73,4
AUDJPY,20010104,145000,64.73,64.73,64.73,64.73,4
AUDJPY,20010104,145100,64.74,64.75,64.74,64.75,4
AUDJPY,20010104,145200,64.76,64.78,64.76,64.78,4
AUDJPY,20010104,145300,64.79,64.83,64.79,64.83,4
AUDJPY,20010104,145400,64.84,64.85,64.84,64.85,4
AUDJPY,20010104,145500,64.84,64.84,64.83,64.83,4
AUDJPY,20010104,145600,64.84,64.85,64.84,64.85,4
AUDJPY,20010104,145700,64.86,64.91,64.86,64.90,4
AUDJPY,20010104,145800,64.91,64.92,64.90,64.90,4
AUDJPY,20010104,145900,64.90,64.90,64.90,64.90,4
AUDJPY,20010104,150000,64.90,64.90,64.89,64.89,4
AUDJPY,20010104,150100,64.89,64.90,64.89,64.90,4
AUDJPY,20010104,150200,64.89,64.89,64.88,64.88,4
AUDJPY,20010104,150300,64.88,64.88,64.87,64.88,4
AUDJPY,20010104,150400,64.89,64.92,64.89,64.92,4
AUDJPY,20010104,150500,64.92,64.93,64.92,64.93,4
AUDJPY,20010104,150600,64.93,64.94,64.93,64.94,4
AUDJPY,20010104,150700,64.95,64.96,64.95,64.96,4
AUDJPY,20010104,150800,64.95,64.99,64.95,64.99,4
AUDJPY,20010104,150900,65.00,65.00,65.00,65.00,4
AUDJPY,20010104,151000,65.00,65.01,65.00,65.01,4
AUDJPY,20010104,151100,65.00,65.01,65.00,65.01,4
AUDJPY,20010104,151200,65.02,65.03,65.02,65.03,4
AUDJPY,20010104,151300,65.05,65.05,65.04,65.04,4
AUDJPY,20010104,151400,65.04,65.04,65.03,65.03,4
AUDJPY,20010104,151500,65.03,65.03,65.02,65.02,4
AUDJPY,20010104,151600,65.02,65.03,65.02,65.03,4
AUDJPY,20010104,151700,65.03,65.03,65.03,65.03,4
AUDJPY,20010104,151800,65.02,65.02,65.01,65.01,4
AUDJPY,20010104,151900,65.01,65.01,65.01,65.01,4
AUDJPY,20010104,152000,65.01,65.01,65.01,65.01,4
AUDJPY,20010104,152100,65.00,65.00,65.00,65.00,4
AUDJPY,20010104,152200,65.00,65.01,65.00,65.01,4
AUDJPY,20010104,152300,65.01,65.02,65.01,65.02,4
AUDJPY,20010104,152400,65.02,65.03,65.02,65.03,4
AUDJPY,20010104,152500,65.03,65.04,65.03,65.04,4
AUDJPY,20010104,152600,65.05,65.07,65.05,65.07,4
AUDJPY,20010104,152700,65.06,65.07,65.06,65.07,4
AUDJPY,20010104,152800,65.07,65.15,65.07,65.14,4
AUDJPY,20010104,152900,65.13,65.14,65.12,65.12,4
AUDJPY,20010104,153000,65.13,65.18,65.13,65.15,4
AUDJPY,20010104,153100,65.14,65.14,65.14,65.14,4
AUDJPY,20010104,153200,65.15,65.16,65.15,65.16,4
AUDJPY,20010104,153300,65.16,65.16,65.15,65.15,4
AUDJPY,20010104,153400,65.14,65.14,65.13,65.13,4
AUDJPY,20010104,153500,65.12,65.12,65.10,65.10,4
AUDJPY,20010104,153600,65.11,65.14,65.11,65.12,4
AUDJPY,20010104,153700,65.13,65.13,65.13,65.13,4
AUDJPY,20010104,153800,65.13,65.14,65.12,65.12,4
AUDJPY,20010104,153900,65.13,65.13,65.13,65.13,4
AUDJPY,20010104,154000,65.13,65.13,65.12,65.12,4
AUDJPY,20010104,154100,65.12,65.14,65.12,65.14,4
AUDJPY,20010104,154200,65.15,65.17,65.15,65.16,4
AUDJPY,20010104,154300,65.15,65.15,65.14,65.15,4
AUDJPY,20010104,154400,65.15,65.16,65.15,65.16,4
AUDJPY,20010104,154500,65.16,65.19,65.16,65.19,4
AUDJPY,20010104,154600,65.18,65.19,65.18,65.18,4
AUDJPY,20010104,154700,65.19,65.21,65.19,65.21,4
AUDJPY,20010104,154800,65.21,65.21,65.20,65.20,4
AUDJPY,20010104,154900,65.20,65.20,65.19,65.19,4
AUDJPY,20010104,155000,65.20,65.20,65.19,65.20,4
AUDJPY,20010104,155100,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,155200,65.20,65.20,65.17,65.19,4
AUDJPY,20010104,155300,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,155400,65.20,65.20,65.19,65.20,4
AUDJPY,20010104,155500,65.20,65.21,65.20,65.20,4
AUDJPY,20010104,155600,65.19,65.19,65.18,65.18,4
AUDJPY,20010104,155700,65.19,65.21,65.19,65.21,4
AUDJPY,20010104,155800,65.22,65.24,65.22,65.23,4
AUDJPY,20010104,155900,65.22,65.22,65.22,65.22,4
AUDJPY,20010104,160000,65.23,65.23,65.22,65.22,4
AUDJPY,20010104,160100,65.22,65.22,65.22,65.22,4
AUDJPY,20010104,160200,65.22,65.24,65.22,65.24,4
AUDJPY,20010104,160300,65.24,65.24,65.23,65.24,4
AUDJPY,20010104,160400,65.24,65.25,65.24,65.25,4
AUDJPY,20010104,160500,65.24,65.24,65.22,65.22,4
AUDJPY,20010104,160600,65.23,65.23,65.22,65.23,4
AUDJPY,20010104,160700,65.24,65.24,65.23,65.24,4
AUDJPY,20010104,160800,65.25,65.25,65.24,65.24,4
AUDJPY,20010104,160900,65.24,65.25,65.24,65.24,4
AUDJPY,20010104,161000,65.24,65.27,65.24,65.27,4
AUDJPY,20010104,161100,65.26,65.26,65.25,65.25,4
AUDJPY,20010104,161200,65.25,65.25,65.24,65.24,4
AUDJPY,20010104,161300,65.23,65.23,65.22,65.22,4
AUDJPY,20010104,161400,65.22,65.23,65.20,65.20,4
AUDJPY,20010104,161500,65.19,65.19,65.12,65.12,4
AUDJPY,20010104,161600,65.13,65.15,65.13,65.15,4
AUDJPY,20010104,161700,65.14,65.14,65.13,65.13,4
AUDJPY,20010104,161800,65.14,65.14,65.11,65.12,4
AUDJPY,20010104,161900,65.11,65.11,65.09,65.09,4
AUDJPY,20010104,162000,65.09,65.09,65.09,65.09,4
AUDJPY,20010104,162100,65.08,65.09,65.08,65.09,4
AUDJPY,20010104,162200,65.10,65.10,65.10,65.10,4
AUDJPY,20010104,162300,65.10,65.10,65.10,65.10,4
AUDJPY,20010104,162400,65.10,65.12,65.10,65.11,4
AUDJPY,20010104,162500,65.11,65.13,65.11,65.13,4
AUDJPY,20010104,162600,65.14,65.16,65.14,65.14,4
AUDJPY,20010104,162700,65.14,65.15,65.14,65.15,4
AUDJPY,20010104,162800,65.15,65.16,65.15,65.15,4
AUDJPY,20010104,162900,65.15,65.16,65.15,65.16,4
AUDJPY,20010104,163000,65.16,65.16,65.14,65.14,4
AUDJPY,20010104,163100,65.14,65.14,65.13,65.13,4
AUDJPY,20010104,163200,65.13,65.13,65.12,65.12,4
AUDJPY,20010104,163300,65.12,65.14,65.12,65.14,4
AUDJPY,20010104,163400,65.15,65.16,65.14,65.16,4
AUDJPY,20010104,163500,65.16,65.16,65.15,65.15,4
AUDJPY,20010104,163600,65.16,65.19,65.16,65.19,4
AUDJPY,20010104,163700,65.19,65.19,65.19,65.19,4
AUDJPY,20010104,163800,65.19,65.20,65.19,65.20,4
AUDJPY,20010104,163900,65.20,65.22,65.20,65.22,4
AUDJPY,20010104,164000,65.22,65.22,65.20,65.21,4
AUDJPY,20010104,164100,65.20,65.20,65.19,65.19,4
AUDJPY,20010104,164200,65.18,65.18,65.18,65.18,4
AUDJPY,20010104,164300,65.18,65.18,65.18,65.18,4
AUDJPY,20010104,164400,65.18,65.19,65.18,65.19,4
AUDJPY,20010104,164500,65.20,65.20,65.18,65.18,4
AUDJPY,20010104,164600,65.18,65.18,65.18,65.18,4
AUDJPY,20010104,164700,65.18,65.19,65.18,65.19,4
AUDJPY,20010104,164800,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,164900,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,165000,65.20,65.20,65.19,65.19,4
AUDJPY,20010104,165100,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,165200,65.21,65.21,65.21,65.21,4
AUDJPY,20010104,165300,65.20,65.20,65.20,65.20,4
AUDJPY,20010104,165400,65.20,65.21,65.19,65.21,4
AUDJPY,20010104,165500,65.22,65.23,65.22,65.23,4
AUDJPY,20010104,165600,65.24,65.26,65.24,65.26,4
AUDJPY,20010104,165700,65.26,65.26,65.26,65.26,4
AUDJPY,20010104,165800,65.26,65.27,65.26,65.27,4
AUDJPY,20010104,165900,65.26,65.27,65.26,65.27,4
AUDJPY,20010104,170000,65.26,65.27,65.26,65.27,4
AUDJPY,20010104,170100,65.26,65.26,65.26,65.26,4
AUDJPY,20010104,170200,65.26,65.26,65.26,65.26,4
AUDJPY,20010104,170300,65.25,65.26,65.25,65.26,4
AUDJPY,20010104,170400,65.26,65.27,65.26,65.27,4
AUDJPY,20010104,170500,65.27,65.28,65.27,65.28,4
AUDJPY,20010104,170600,65.29,65.29,65.29,65.29,4
AUDJPY,20010104,170700,65.29,65.29,65.29,65.29,4
AUDJPY,20010104,170800,65.30,65.32,65.30,65.32,4
AUDJPY,20010104,170900,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,171000,65.33,65.34,65.32,65.32,4
AUDJPY,20010104,171100,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,171200,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,171300,65.33,65.33,65.32,65.33,4
AUDJPY,20010104,171400,65.33,65.33,65.32,65.33,4
AUDJPY,20010104,171500,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,171600,65.33,65.34,65.33,65.34,4
AUDJPY,20010104,171700,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,171800,65.34,65.35,65.34,65.35,4
AUDJPY,20010104,171900,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,172000,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,172100,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,172200,65.36,65.36,65.34,65.34,4
AUDJPY,20010104,172300,65.34,65.35,65.34,65.35,4
AUDJPY,20010104,172400,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,172500,65.36,65.36,65.35,65.35,4
AUDJPY,20010104,172600,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,172700,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,172800,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,172900,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,173000,65.35,65.35,65.34,65.34,4
AUDJPY,20010104,173100,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,173200,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,173300,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,173400,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,173500,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,173600,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,173700,65.32,65.35,65.32,65.35,4
AUDJPY,20010104,173800,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,173900,65.35,65.36,65.35,65.36,4
AUDJPY,20010104,174000,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,174100,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,174200,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,174300,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,174400,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,174500,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,174600,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,174700,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,174800,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,174900,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,175000,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,175100,65.36,65.36,65.35,65.35,4
AUDJPY,20010104,175200,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,175300,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,175400,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,175500,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,175600,65.33,65.33,65.27,65.27,4
AUDJPY,20010104,175700,65.27,65.28,65.27,65.28,4
AUDJPY,20010104,175800,65.28,65.28,65.27,65.27,4
AUDJPY,20010104,175900,65.26,65.26,65.26,65.26,4
AUDJPY,20010104,180000,65.26,65.28,65.26,65.28,4
AUDJPY,20010104,180100,65.29,65.29,65.29,65.29,4
AUDJPY,20010104,180200,65.28,65.28,65.28,65.28,4
AUDJPY,20010104,180300,65.28,65.28,65.27,65.27,4
AUDJPY,20010104,180400,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,180500,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,180600,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,180700,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,180800,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,180900,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181000,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181100,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181200,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181300,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181400,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181500,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181600,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181700,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181800,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,181900,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182000,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182100,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182200,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182300,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182400,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182500,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182600,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182700,65.27,65.27,65.27,65.27,4
AUDJPY,20010104,182800,65.31,65.32,65.31,65.32,4
AUDJPY,20010104,182900,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,183000,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,183100,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183200,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183300,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183400,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183500,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183600,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183700,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183800,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,183900,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,184000,65.31,65.31,65.31,65.31,4
AUDJPY,20010104,184100,65.28,65.28,65.28,65.28,4
AUDJPY,20010104,184200,65.27,65.27,65.25,65.25,4
AUDJPY,20010104,184300,65.27,65.27,65.25,65.25,4
AUDJPY,20010104,184400,65.25,65.25,65.25,65.25,4
AUDJPY,20010104,184500,65.25,65.25,65.25,65.25,4
AUDJPY,20010104,184600,65.28,65.28,65.28,65.28,4
AUDJPY,20010104,184700,65.28,65.29,65.28,65.29,4
AUDJPY,20010104,184800,65.29,65.29,65.29,65.29,4
AUDJPY,20010104,184900,65.29,65.29,65.29,65.29,4
AUDJPY,20010104,185000,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,185100,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,185200,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,185300,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,185400,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,185500,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,185600,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,185700,65.34,65.35,65.34,65.35,4
AUDJPY,20010104,185800,65.34,65.34,65.33,65.33,4
AUDJPY,20010104,185900,65.32,65.32,65.31,65.31,4
AUDJPY,20010104,190000,65.31,65.33,65.31,65.33,4
AUDJPY,20010104,190100,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,190200,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,190300,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,190400,65.33,65.33,65.32,65.32,4
AUDJPY,20010104,190500,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,190600,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,190700,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,190800,65.32,65.32,65.32,65.32,4
AUDJPY,20010104,190900,65.33,65.33,65.33,65.33,4
AUDJPY,20010104,191000,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191100,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,191200,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,191300,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191400,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191500,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191600,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191700,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,191800,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,191900,65.36,65.37,65.36,65.37,4
AUDJPY,20010104,192000,65.36,65.37,65.36,65.37,4
AUDJPY,20010104,192100,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192200,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192300,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,192400,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192500,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192600,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192700,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192800,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,192900,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,193000,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,193100,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,193200,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,193300,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,193400,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,193500,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,193600,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,193700,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,193800,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,193900,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,194000,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,194100,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,194200,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,194300,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,194400,65.34,65.35,65.34,65.35,4
AUDJPY,20010104,194500,65.34,65.35,65.34,65.35,4
AUDJPY,20010104,194600,65.36,65.36,65.35,65.35,4
AUDJPY,20010104,194700,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,194800,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,194900,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,195000,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,195100,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,195200,65.34,65.34,65.34,65.34,4
AUDJPY,20010104,195300,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,195400,65.35,65.35,65.35,65.35,4
AUDJPY,20010104,195500,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,195600,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,195700,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,195800,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,195900,65.36,65.36,65.36,65.36,4
AUDJPY,20010104,200000,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200100,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200200,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200300,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200400,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200500,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200600,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,200700,65.43,65.43,65.43,65.43,4
AUDJPY,20010104,200800,65.43,65.43,65.43,65.43,4
AUDJPY,20010104,200900,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,201000,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,201100,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,201200,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,201300,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,201400,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,201500,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,201600,65.38,65.38,65.37,65.37,4
AUDJPY,20010104,201700,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,201800,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,201900,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,202000,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,202100,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202200,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202300,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202400,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202500,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202600,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202700,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202800,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,202900,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,203000,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,203100,65.41,65.41,65.41,65.41,4
AUDJPY,20010104,203200,65.41,65.41,65.41,65.41,4
AUDJPY,20010104,203300,65.42,65.42,65.42,65.42,4
AUDJPY,20010104,203400,65.42,65.42,65.42,65.42,4
AUDJPY,20010104,203500,65.42,65.42,65.42,65.42,4
AUDJPY,20010104,203600,65.41,65.41,65.41,65.41,4
AUDJPY,20010104,203700,65.41,65.41,65.41,65.41,4
AUDJPY,20010104,203800,65.42,65.42,65.42,65.42,4
AUDJPY,20010104,203900,65.42,65.42,65.42,65.42,4
AUDJPY,20010104,204000,65.41,65.41,65.41,65.41,4
AUDJPY,20010104,204100,65.41,65.41,65.40,65.40,4
AUDJPY,20010104,204200,65.40,65.40,65.39,65.39,4
AUDJPY,20010104,204300,65.40,65.40,65.39,65.39,4
AUDJPY,20010104,204400,65.40,65.40,65.39,65.39,4
AUDJPY,20010104,204500,65.40,65.40,65.39,65.39,4
AUDJPY,20010104,204600,65.40,65.40,65.39,65.39,4
AUDJPY,20010104,204700,65.39,65.39,65.38,65.38,4
AUDJPY,20010104,204800,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,204900,65.38,65.38,65.38,65.38,4
AUDJPY,20010104,205000,65.38,65.38,65.37,65.37,4
AUDJPY,20010104,205100,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,205200,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,205300,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,205400,65.37,65.37,65.37,65.37,4
AUDJPY,20010104,205500,65.38,65.39,65.38,65.39,4
AUDJPY,20010104,205600,65.38,65.39,65.38,65.39,4
AUDJPY,20010104,205700,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,205800,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,205900,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,210000,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,210100,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,210200,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,210300,65.39,65.39,65.39,65.39,4
AUDJPY,20010104,210400,65.47,65.48,65.47,65.48,4
AUDJPY,20010104,210500,65.48,65.48,65.47,65.47,4
AUDJPY,20010104,210600,65.47,65.47,65.46,65.47,4
AUDJPY,20010104,210700,65.48,65.48,65.47,65.47,4
AUDJPY,20010104,210800,65.47,65.47,65.47,65.47,4
AUDJPY,20010104,210900,65.47,65.48,65.47,65.48,4
AUDJPY,20010104,211000,65.49,65.53,65.49,65.53,4
AUDJPY,20010104,211100,65.54,65.55,65.54,65.55,4
AUDJPY,20010104,211200,65.55,65.55,65.54,65.54,4
AUDJPY,20010104,211300,65.54,65.54,65.52,65.52,4
AUDJPY,20010104,211400,65.51,65.51,65.50,65.50,4
AUDJPY,20010104,211500,65.49,65.49,65.49,65.49,4
AUDJPY,20010104,211600,65.48,65.51,65.48,65.51,4
AUDJPY,20010104,211700,65.52,65.52,65.51,65.51,4
AUDJPY,20010104,211800,65.51,65.51,65.51,65.51,4
AUDJPY,20010104,211900,65.51,65.51,65.51,65.51,4
AUDJPY,20010104,212000,65.51,65.52,65.51,65.51,4
AUDJPY,20010104,212100,65.51,65.52,65.51,65.52,4
AUDJPY,20010104,212200,65.52,65.52,65.52,65.52,4
AUDJPY,20010104,212300,65.52,65.52,65.52,65.52,4
AUDJPY,20010104,212400,65.52,65.52,65.52,65.52,4
AUDJPY,20010104,212500,65.52,65.53,65.52,65.53,4
AUDJPY,20010104,212600,65.53,65.53,65.53,65.53,4
AUDJPY,20010104,212700,65.53,65.53,65.53,65.53,4
AUDJPY,20010104,212800,65.53,65.53,65.53,65.53,4
AUDJPY,20010104,212900,65.53,65.53,65.52,65.53,4
AUDJPY,20010104,213000,65.53,65.53,65.53,65.53,4
AUDJPY,20010104,213100,65.53,65.53,65.52,65.52,4
